Index,demand
7207,0.06441937
7208,0.060138755
7209,0.04947659
7210,0.0633769
7211,0.06290729
7212,0.06556379
7213,0.05930766
7214,0.06283811
7215,0.058904257
7216,0.057622876
7217,0.061949003
7218,0.05878848
7219,0.06511512
7220,0.05748459
7221,0.062888294
7222,0.057196558
7223,0.06501826
7224,0.108335525
7225,0.0710725
7226,0.058859855
7227,0.068666756
7228,0.06927407
7229,0.0700091
7230,0.06857909
7231,0.062271774
7232,0.05799478
7233,0.06331514
7234,0.061391257
7235,0.06624796
7236,0.07190515
7237,0.06365285
7238,0.06161103
7239,0.068523236
7240,0.063712835
7241,0.061487813
7242,0.056806367
7243,0.06627881
7244,0.06350658
7245,0.0653605
7246,0.06368092
7247,0.062059376
7248,0.057700932
7249,0.059850357
7250,0.07068097
7251,0.061465207
7252,0.064734235
7253,0.06165469
7254,0.065232
7255,0.25208226
7256,0.5622145
7257,0.059242006
7258,0.06472827
7259,0.26227275
7260,0.064285114
7261,0.5951871
7262,0.057700932
7263,0.060809765
7264,0.0636626
7265,0.056956932
7266,0.06501602
7267,0.05984078
7268,0.06432178
7269,0.064800635
7270,0.0596472
7271,0.06524989
7272,0.59596825
7273,0.062871344
7274,0.062146157
7275,0.0641428
7276,0.062055238
7277,0.0626494
7278,0.06187553
7279,0.06501619
7280,0.060933504
7281,0.061633702
7282,0.06400084
7283,0.066132754
7284,0.06123459
7285,0.064153835
7286,0.058651235
7287,0.47499514
7288,0.54100436
7289,0.062106565
7290,0.06517362
7291,0.26973337
7292,0.06446059
7293,0.063757494
7294,0.060715936
7295,0.06101039
7296,0.065936215
7297,0.061020706
7298,0.6048851
7299,0.062966116
7300,0.48212212
7301,0.58976847
7302,0.058822848
7303,0.063005306
7304,0.5821498
7305,0.064816676
7306,0.27723682
7307,0.064427935
7308,0.05875294
7309,0.06533899
7310,0.05867578
7311,0.28058013
7312,0.056454215
7313,0.06548476
7314,0.064436495
7315,0.0653605
7316,0.601742
7317,0.051672757
7318,0.06102728
7319,0.062091216
7320,0.06221398
7321,0.06501602
7322,0.06506653
7323,0.061586294
7324,0.06548501
7325,0.061034217
7326,0.06728313
7327,0.27352867
7328,0.055447668
7329,0.06441179
7330,0.065274365
7331,0.05415046
7332,0.06461123
7333,0.56986874
7334,0.0596472
7335,0.06480315
7336,0.57998395
7337,0.6040261
7338,0.0701325
7339,0.059826043
7340,0.061817605
7341,0.05520641
7342,0.063972846
7343,0.06123459
7344,0.064175375
7345,0.065151036
7346,0.06455616
7347,0.062297367
7348,0.26755923
7349,0.6208253
7350,0.062403195
7351,0.06250116
7352,0.06559867
7353,0.12290193
7354,0.066160254
7355,0.06429395
7356,0.063591704
7357,0.06515103
7358,0.26228106
7359,0.06593407
7360,0.061605357
7361,0.058822848
7362,0.05854347
7363,0.058589004
7364,0.060502015
7365,0.061034217
7366,0.6240374
7367,0.060525455
7368,0.05984078
7369,0.05967576
7370,0.057776533
7371,0.059348635
7372,0.061982308
7373,0.063972846
7374,0.06326849
7375,0.061028216
7376,0.066203155
7377,0.06569025
7378,0.0639049
7379,0.06096547
7380,0.06655963
7381,0.06413312
7382,0.06837315
7383,0.0649677
7384,0.06715031
7385,0.0639043
7386,0.062819526
7387,0.27728707
7388,0.061633702
7389,0.061386388
7390,0.06053313
7391,0.07062637
7392,0.06713222
7393,0.056190047
7394,0.058651235
7395,0.06430827
7396,0.058114152
7397,0.06496472
7398,0.0597956
7399,0.2778189
7400,0.060126107
7401,0.05953513
7402,0.0597956
7403,0.06627881
7404,0.06326849
7405,0.06498976
7406,0.06430827
7407,0.06658147
7408,0.059826043
7409,0.06146145
7410,0.063972846
7411,0.056668177
7412,0.063532434
7413,0.07068097
7414,0.060380254
7415,0.06293836
7416,0.06501619
7417,0.05765298
7418,0.25900266
7419,0.06278736
7420,0.0658154
7421,0.0592448
7422,0.061059207
7423,0.092981316
7424,0.061371133
7425,0.063591704
7426,0.05883974
7427,0.60423875
7428,0.06658147
7429,0.06008832
7430,0.05733819
7431,0.06477957
7432,0.06935567
7433,0.07043985
7434,0.06732212
7435,0.061535813
7436,0.052157972
7437,0.06541907
7438,0.053506747
7439,0.06271632
7440,0.062297367
7441,0.06472827
7442,0.056190047
7443,0.271965
7444,0.06527873
7445,0.06603947
7446,0.42684075
7447,0.6098911
7448,0.061848216
7449,0.05945035
7450,0.06938929
7451,0.066203155
7452,0.064559676
7453,0.0653605
7454,0.0636626
7455,0.06487793
7456,0.06139537
7457,0.0641155
7458,0.06735031
7459,0.05635298
7460,0.060715936
7461,0.06635839
7462,0.07384643
7463,0.056952026
7464,0.064294085
7465,0.06353025
7466,0.06501788
7467,0.06111216
7468,0.05967576
7469,0.0670093
7470,0.07302467
7471,0.06494119
7472,0.064823456
7473,0.05730967
7474,0.062209327
7475,0.06123459
7476,0.2724124
7477,0.06353025
7478,0.06548196
7479,0.052088518
7480,0.06250116
7481,0.05885802
7482,0.10942482
7483,0.089459166
7484,0.06713222
7485,0.063795544
7486,0.052946854
7487,0.07062637
7488,0.062084995
7489,0.057043396
7490,0.06022423
7491,0.057700932
7492,0.05415046
7493,0.058651235
7494,0.058320027
7495,0.06524989
7496,0.06527873
7497,0.064153835
7498,0.056959756
7499,0.059334233
7500,0.07130526
7501,0.46918413
7502,0.06518343
7503,0.059334233
7504,0.07077927
7505,0.058320027
7506,0.06292898
7507,0.064751044
7508,0.06531909
7509,0.06032296
7510,0.26875976
7511,0.06038208
7512,0.06187553
7513,0.06053313
7514,0.066050954
7515,0.059751227
7516,0.05836751
7517,0.06008832
7518,0.05871728
7519,0.05775361
7520,0.061893225
7521,0.061605357
7522,0.064802326
7523,0.62399316
7524,0.06292898
7525,0.06948758
7526,0.5360227
7527,0.06299548
7528,0.26483876
7529,0.26151395
7530,0.06418533
7531,0.061381597
7532,0.06455616
7533,0.0639049
7534,0.06362576
7535,0.064175375
7536,0.06448259
7537,0.062234566
7538,0.06022423
7539,0.061534397
7540,0.0648373
7541,0.059760526
7542,0.061324917
7543,0.062862754
7544,0.05999706
7545,0.06435076
7546,0.07384643
7547,0.066160254
7548,0.06343323
7549,0.062840804
7550,0.05758916
7551,0.27300504
7552,0.061020706
7553,0.06250116
7554,0.05931119
7555,0.062966116
7556,0.06545151
7557,0.5678781
7558,0.06053608
7559,0.06435076
7560,0.60258037
7561,0.28565887
7562,0.063304596
7563,0.0641155
7564,0.06498976
7565,0.06430064
7566,0.063593
7567,0.056729916
7568,0.06435076
7569,0.061582766
7570,0.26879466
7571,0.06458757
7572,0.27173415
7573,0.2704188
7574,0.062060777
7575,0.2670277
7576,0.56673694
7577,0.05945035
7578,0.05492924
7579,0.06598911
7580,0.066215396
7581,0.2648465
7582,0.5773687
7583,0.065879956
7584,0.061020706
7585,0.5670526
7586,0.062862754
7587,0.064989194
7588,0.26875976
7589,0.059760526
7590,0.060039565
7591,0.062499013
7592,0.0600575
7593,0.06509376
7594,0.06935567
7595,0.26615393
7596,0.060158055
7597,0.06766177
7598,0.2670277
7599,0.057412587
7600,0.07043985
7601,0.5664155
7602,0.07433711
7603,0.05766195
7604,0.25483304
7605,0.5795266
7606,0.25371128
7607,0.5752471
7608,0.5931713
7609,0.28364524
7610,0.06495675
7611,0.14546129
7612,0.058115035
7613,0.06513659
7614,0.067644045
7615,0.06271632
7616,0.06837315
7617,0.060848277
7618,0.06153687
7619,0.06434223
7620,0.066203155
7621,0.0629269
7622,0.067423455
7623,0.069543585
7624,0.06557823
7625,0.26151395
7626,0.06498976
7627,0.07004576
7628,0.061582766
7629,0.27300504
7630,0.064816676
7631,0.27744165
7632,0.61779225
7633,0.83430094
7634,0.6189057
7635,0.066132754
7636,0.06533899
7637,0.06435076
7638,0.2669336
7639,0.06147566
7640,0.060853314
7641,0.06472827
7642,0.072596304
7643,0.059151355
7644,0.06762613
7645,0.6005108
7646,0.05973606
7647,0.058114152
7648,0.05875294
7649,0.05261195
7650,0.064751044
7651,0.06699263
7652,0.26880386
7653,0.2673588
7654,0.06593407
7655,0.06339494
7656,0.25900266
7657,0.064153835
7658,0.06527873
7659,0.5545541
7660,0.6194078
7661,0.7031036
7662,0.06339388
7663,0.07129457
7664,0.30021167
7665,0.060157694
7666,0.06324436
7667,0.06592716
7668,0.26427284
7669,0.0597956
7670,0.061534397
7671,0.061487813
7672,0.064153835
7673,0.062060777
7674,0.068523236
7675,0.0637919
7676,0.573224
7677,0.28550273
7678,0.26180026
7679,0.06590439
7680,0.060157694
7681,0.060443524
7682,0.060502015
7683,0.058114152
7684,0.062862754
7685,0.06292006
7686,0.06732212
7687,0.06458757
7688,0.0639049
7689,0.065274365
7690,0.06353025
7691,0.59764457
7692,0.44489166
7693,0.46343452
7694,0.06501788
7695,0.061028216
7696,0.5572173
7697,0.0608364
7698,0.060525455
7699,0.058323927
7700,0.06494119
7701,0.06635839
7702,0.060219422
7703,0.0582592
7704,0.062840804
7705,0.6311415
7706,0.58697647
7707,0.057676736
7708,0.057100862
7709,0.06053839
7710,0.28042525
7711,0.0539352
7712,0.5821694
7713,0.05959894
7714,0.061194092
7715,0.06593863
7716,0.06368642
7717,0.06501619
7718,0.061987802
7719,0.064396076
7720,0.5639142
7721,0.57477504
7722,0.27289572
7723,0.055799343
7724,0.0592448
7725,0.06509376
7726,0.06459865
7727,0.2615582
7728,0.061987802
7729,0.061784565
7730,0.07246484
7731,0.062499013
7732,0.06557482
7733,0.06766177
7734,0.05836751
7735,0.26937136
7736,0.5821498
7737,0.59347844
7738,0.2707488
7739,0.06161103
7740,0.081076674
7741,0.27572706
7742,0.59867495
7743,0.06527873
7744,0.071972
7745,0.0649467
7746,0.05900924
7747,0.06493336
7748,0.06271632
7749,0.06938929
7750,0.568507
7751,0.2669015
7752,0.056952026
7753,0.5174105
7754,0.062055238
7755,0.058066223
7756,0.06848617
7757,0.061494652
7758,0.0653605
7759,0.052946854
7760,0.28223357
7761,0.05635298
7762,0.06463593
7763,0.065154575
7764,0.0676574
7765,0.26228106
7766,0.4952589
7767,0.26875976
7768,0.6459552
7769,0.49770674
7770,0.06292898
7771,0.0597956
7772,0.49645832
7773,0.0629332
7774,0.06186583
7775,0.06134602
7776,0.066054985
7777,0.62233055
7778,0.6461792
7779,0.06125448
7780,0.5302845
7781,0.601742
7782,0.059939545
7783,0.05967576
7784,0.060944792
7785,0.069543585
7786,0.067636564
7787,0.0629269
7788,0.06292006
7789,0.061381597
7790,0.06619598
7791,0.06528377
7792,0.06762379
7793,0.52948505
7794,0.5665989
7795,0.6211016
7796,0.5998123
7797,0.58533335
7798,0.061566185
7799,0.060859457
7800,0.062013738
7801,0.06299548
7802,0.06480315
7803,0.28009152
7804,0.06206711
7805,0.06603947
7806,0.052405074
7807,0.086409435
7808,0.06235741
7809,0.06135191
7810,0.05802191
7811,0.05790896
7812,0.062297367
7813,0.06465042
7814,0.061297167
7815,0.06548476
7816,0.054268245
7817,0.056729916
7818,0.064106226
7819,0.27731866
7820,0.27188057
7821,0.5846693
7822,0.54953927
7823,0.5144764
7824,0.2637249
7825,0.055739388
7826,0.057776533
7827,0.06548169
7828,0.06361307
7829,0.06548476
7830,0.064436495
7831,0.063898526
7832,0.062672555
7833,0.06324436
7834,0.5646229
7835,0.26648495
7836,0.07433711
7837,0.061848216
7838,0.060355917
7839,0.06446059
7840,0.06619598
7841,0.05973606
7842,0.066191085
7843,0.06494119
7844,0.06406299
7845,0.066203155
7846,0.06548196
7847,0.06365285
7848,0.65215045
7849,0.61779225
7850,0.2683847
7851,0.53268605
7852,0.5381933
7853,0.568394
7854,0.065154575
7855,0.06432178
7856,0.064436495
7857,0.054074712
7858,0.061633702
7859,0.05730967
7860,0.066160254
7861,0.06570174
7862,0.5320724
7863,0.26760462
7864,0.58206445
7865,0.063856035
7866,0.061582766
7867,0.06386602
7868,0.05758916
7869,0.12370749
7870,0.060933053
7871,0.06299548
7872,0.0664944
7873,0.26818642
7874,0.56410766
7875,0.5910115
7876,0.5695403
7877,0.056668177
7878,0.57451904
7879,0.05682628
7880,0.06238293
7881,0.089459166
7882,0.0629332
7883,0.06657281
7884,0.058416974
7885,0.060848553
7886,0.06293836
7887,0.062209327
7888,0.061020706
7889,0.06368092
7890,0.060252085
7891,0.06791623
7892,0.06450099
7893,0.5898637
7894,0.06190445
7895,0.06096547
7896,0.061486196
7897,0.062403195
7898,0.05969573
7899,0.27045283
7900,0.05492924
7901,0.45983028
7902,0.26337674
7903,0.062222395
7904,0.067644045
7905,0.06498976
7906,0.061321974
7907,0.06442822
7908,0.061582766
7909,0.063073
7910,0.05682628
7911,0.060715936
7912,0.059430283
7913,0.59764457
7914,0.057484295
7915,0.06150042
7916,0.07382113
7917,0.060525455
7918,0.063972846
7919,0.059850357
7920,0.061321974
7921,0.060964286
7922,0.06334614
7923,0.052088518
7924,0.054405298
7925,0.640181
7926,0.6247559
7927,0.0701325
7928,0.063957945
7929,0.06330612
7930,0.05560222
7931,0.06930799
7932,0.06501788
7933,0.06559867
7934,0.062059376
7935,0.059760526
7936,0.06494119
7937,0.06300347
7938,0.064574115
7939,0.063879356
7940,0.063608326
7941,0.06022423
7942,0.060424313
7943,0.56453425
7944,0.06099756
7945,0.06557245
7946,0.055284463
7947,0.060933053
7948,0.064356826
7949,0.75867885
7950,0.06499378
7951,0.054565787
7952,0.058529772
7953,0.06603947
7954,0.06701004
7955,0.26439524
7956,0.06292898
7957,0.063005306
7958,0.06657281
7959,0.059457127
7960,0.064169794
7961,0.06161103
7962,0.06467491
7963,0.06732212
7964,0.052405074
7965,0.05885802
7966,0.062672555
7967,0.065232
7968,0.2668585
7969,0.060848553
7970,0.06339494
7971,0.062445275
7972,0.06271632
7973,0.06548476
7974,0.26853323
7975,0.06547811
7976,0.05777044
7977,0.06357497
7978,0.06022423
7979,0.0653605
7980,0.060933053
7981,0.055284463
7982,0.05900924
7983,0.06400084
7984,0.06672537
7985,0.06096547
7986,0.060964286
7987,0.07384643
7988,0.0676175
7989,0.058488276
7990,0.25751206
7991,0.6671752
7992,0.26795205
7993,0.06604129
7994,0.061633702
7995,0.06800249
7996,0.06115084
7997,0.061194092
7998,0.08015851
7999,0.070970796
8000,0.05764365
8001,0.54538304
8002,0.05959894
8003,0.061381597
8004,0.060593016
8005,0.058285434
8006,0.06691333
8007,0.061987802
8008,0.06791623
8009,0.06472827
8010,0.52036756
8011,0.06590797
8012,0.06494119
8013,0.06506653
8014,0.05710916
8015,0.05994065
8016,0.055221193
8017,0.06418533
8018,0.06610003
8019,0.06430827
8020,0.061893225
8021,0.057700932
8022,0.063898526
8023,0.063608326
8024,0.06292898
8025,0.06552839
8026,0.060093313
8027,0.06935567
8028,0.06068101
8029,0.06494119
8030,0.063972846
8031,0.0735832
8032,0.06406671
8033,0.061013684
8034,0.06350658
8035,0.48229983
8036,0.06493336
8037,0.062055126
8038,0.05888607
8039,0.072811544
8040,0.06273097
8041,0.064989194
8042,0.54863214
8043,0.047985744
8044,0.055221193
8045,0.072811544
8046,0.06419841
8047,0.063304596
8048,0.06330612
8049,0.06519904
8050,0.059189845
8051,0.061821725
8052,0.7103141
8053,0.06292898
8054,0.061433118
8055,0.064358756
8056,0.06635839
8057,0.062123474
8058,0.060039565
8059,0.0639038
8060,0.26877663
8061,0.057676736
8062,0.06324436
8063,0.056975823
8064,0.059977345
8065,0.06368642
8066,0.06569025
8067,0.06195786
8068,0.27107477
8069,0.26575425
8070,0.06548169
8071,0.064574115
8072,0.06038208
8073,0.06948758
8074,0.06560778
8075,0.059089728
8076,0.06489189
8077,0.06353025
8078,0.065879956
8079,0.063839234
8080,0.061494652
8081,0.061494652
8082,0.0664944
8083,0.06269728
8084,0.066050954
8085,0.06590439
8086,0.061782178
8087,0.06353025
8088,0.062222395
8089,0.060502015
8090,0.06533899
8091,0.062297367
8092,0.06099756
8093,0.059760526
8094,0.06390945
8095,0.06111216
8096,0.064802326
8097,0.063121855
8098,0.06442295
8099,0.060499527
8100,0.062123474
8101,0.05959894
8102,0.063845016
8103,0.064816676
8104,0.062772185
8105,0.06560539
8106,0.06134602
8107,0.063839234
8108,0.054565787
8109,0.061386377
8110,0.06210967
8111,0.064802326
8112,0.06435076
8113,0.06561185
8114,0.065113015
8115,0.06489189
8116,0.06259868
8117,0.06229585
8118,0.06459865
8119,0.062772185
8120,0.06221398
8121,0.06187553
8122,0.0639049
8123,0.063073
8124,0.0635243
8125,0.06353025
8126,0.06153687
8127,0.11244374
8128,0.06603947
8129,0.052405074
8130,0.06038536
8131,0.0582592
8132,0.064175375
8133,0.06293836
8134,0.0647248
8135,0.0649677
8136,0.058822848
8137,0.06745137
8138,0.06096547
8139,0.06930799
8140,0.066160254
8141,0.06441179
8142,0.06132602
8143,0.06439116
8144,0.064444184
8145,0.061386388
8146,0.06101039
8147,0.06531909
8148,0.05242293
8149,0.06021379
8150,0.064358756
8151,0.06019338
8152,0.060964286
8153,0.0639049
8154,0.047985744
8155,0.060933053
8156,0.058115035
8157,0.0600575
8158,0.061321974
8159,0.06715031
8160,0.06509376
8161,0.06465042
8162,0.0642729
8163,0.073050775
8164,0.06272447
8165,0.061459802
8166,0.062035225
8167,0.058051936
8168,0.06488578
8169,0.06498648
8170,0.063792
8171,0.056987967
8172,0.065895684
8173,0.26805893
8174,0.5633096
8175,0.26687413
8176,0.061626293
8177,0.27081916
8178,0.25988418
8179,0.2605777
8180,0.054554373
8181,0.06629642
8182,0.063039765
8183,0.064850405
8184,0.064510904
8185,0.059953775
8186,0.05906195
8187,0.26813957
8188,0.061363548
8189,0.64899933
8190,0.28149554
8191,0.08424161
8192,0.06199386
8193,0.26707083
8194,0.06410768
8195,0.054554373
8196,0.066360734
8197,0.06318645
8198,0.061410822
8199,0.06727912
8200,0.06784396
8201,0.06426145
8202,0.06330339
8203,0.64613473
8204,0.53411686
8205,0.059042957
8206,0.066277824
8207,0.27161008
8208,0.27672222
8209,0.060801398
8210,0.061419126
8211,0.06384784
8212,0.06445552
8213,0.064022504
8214,0.062242087
8215,0.56385684
8216,0.062073853
8217,0.066360734
8218,0.57509094
8219,0.063394815
8220,0.06436653
8221,0.5808106
8222,0.058425102
8223,0.54832876
8224,0.051040795
8225,0.061946627
8226,0.061946627
8227,0.056721587
8228,0.059819985
8229,0.06154223
8230,0.07121073
8231,0.06296479
8232,0.05983747
8233,0.064022504
8234,0.06093382
8235,0.59380126
8236,0.060860846
8237,0.06544497
8238,0.06445552
8239,0.06572944
8240,0.06118827
8241,0.061941747
8242,0.069663696
8243,0.06746077
8244,0.059890576
8245,0.054932345
8246,0.062648006
8247,0.55172473
8248,0.059587825
8249,0.061150167
8250,0.061012633
8251,0.0646966
8252,0.53608346
8253,0.061723273
8254,0.06424949
8255,0.72194266
8256,0.25610653
8257,0.050384
8258,0.059350524
8259,0.06286676
8260,0.05605668
8261,0.06263469
8262,0.06861482
8263,0.0622201
8264,0.062460374
8265,0.062429987
8266,0.0622373
8267,0.066155694
8268,0.06670735
8269,0.5577087
8270,0.070817076
8271,0.06440514
8272,0.060359415
8273,0.06548433
8274,0.06398751
8275,0.06454662
8276,0.26286694
8277,0.06460779
8278,0.06558773
8279,0.06386689
8280,0.061816692
8281,0.060546786
8282,0.061788894
8283,0.06118346
8284,0.5573026
8285,0.067856126
8286,0.07318605
8287,0.0618054
8288,0.07086715
8289,0.061759327
8290,0.062973976
8291,0.06789411
8292,0.06205068
8293,0.059554596
8294,0.056996938
8295,0.06931927
8296,0.06670268
8297,0.0573029
8298,0.063162066
8299,0.07275026
8300,0.06459024
8301,0.056705162
8302,0.06061351
8303,0.0630385
8304,0.06396419
8305,0.27939194
8306,0.064662695
8307,0.056996938
8308,0.06460779
8309,0.059204265
8310,0.061788894
8311,0.060546786
8312,0.06243275
8313,0.0618054
8314,0.06155879
8315,0.048304174
8316,0.064322256
8317,0.06635744
8318,0.059270136
8319,0.06277086
8320,0.06019823
8321,0.07010752
8322,0.06397642
8323,0.05625704
8324,0.060571972
8325,0.06641665
8326,0.06485164
8327,0.058161665
8328,0.06231898
8329,0.062552094
8330,0.06019823
8331,0.06422469
8332,0.06725899
8333,0.26546255
8334,0.27222142
8335,0.26687413
8336,0.061239917
8337,0.06372582
8338,0.06332459
8339,0.062648006
8340,0.061878975
8341,0.06621991
8342,0.0579713
8343,0.06074437
8344,0.52762765
8345,0.06629642
8346,0.061063144
8347,0.060689073
8348,0.06450704
8349,0.06154006
8350,0.07550099
8351,0.06440037
8352,0.06155879
8353,0.060783025
8354,0.063658915
8355,0.06861482
8356,0.06422469
8357,0.06003512
8358,0.056721587
8359,0.062092766
8360,0.067810714
8361,0.06199386
8362,0.5564901
8363,0.6432895
8364,0.059555586
8365,0.059953775
8366,0.054177556
8367,0.05837305
8368,0.060801398
8369,0.06797748
8370,0.065243535
8371,0.06672847
8372,0.065808356
8373,0.06445552
8374,0.062214233
8375,0.06672847
8376,0.062829554
8377,0.06287834
8378,0.057194382
8379,0.059587825
8380,0.058434397
8381,0.070817076
8382,0.06421668
8383,0.065299846
8384,0.07008329
8385,0.042968076
8386,0.06233192
8387,0.064322256
8388,0.061595045
8389,0.26451692
8390,0.07086715
8391,0.28149554
8392,0.06151155
8393,0.05732849
8394,0.060462657
8395,0.058372553
8396,0.07550099
8397,0.060272448
8398,0.06309674
8399,0.05912624
8400,0.07303001
8401,0.065213785
8402,0.06061351
8403,0.061941978
8404,0.06457796
8405,0.069663696
8406,0.06746077
8407,0.054554373
8408,0.074138425
8409,0.06118827
8410,0.06470812
8411,0.062666625
8412,0.07008329
8413,0.054616895
8414,0.06598234
8415,0.0591267
8416,0.5894772
8417,0.048304174
8418,0.048304174
8419,0.06441377
8420,0.2758547
8421,0.063040994
8422,0.06415865
8423,0.064850405
8424,0.06613116
8425,0.27086806
8426,0.062275037
8427,0.06314346
8428,0.059701893
8429,0.06428532
8430,0.05816498
8431,0.057724465
8432,0.065213785
8433,0.06500169
8434,0.06544497
8435,0.06133126
8436,0.066052586
8437,0.06445552
8438,0.058286462
8439,0.5928539
8440,0.06410315
8441,0.06436653
8442,0.28320622
8443,0.069663696
8444,0.2574953
8445,0.26948097
8446,0.06190161
8447,0.062214233
8448,0.063039765
8449,0.04870588
8450,0.055469602
8451,0.059979007
8452,0.061830234
8453,0.057843786
8454,0.06548433
8455,0.06003512
8456,0.05906195
8457,0.060072403
8458,0.065299846
8459,0.060816687
8460,0.064751655
8461,0.061941747
8462,0.074313626
8463,0.0651169
8464,0.064322256
8465,0.059042957
8466,0.062069472
8467,0.061199374
8468,0.26694846
8469,0.06511395
8470,0.07158948
8471,0.061957102
8472,0.0656961
8473,0.6011894
8474,0.06343809
8475,0.062219568
8476,0.46074188
8477,0.27735966
8478,0.06440037
8479,0.063224286
8480,0.062513
8481,0.06223935
8482,0.059126105
8483,0.07146683
8484,0.26747808
8485,0.061941747
8486,0.05837305
8487,0.06648799
8488,0.27150005
8489,0.05584512
8490,0.061063144
8491,0.27672222
8492,0.57693654
8493,0.06330339
8494,0.06191539
8495,0.060860846
8496,0.057285514
8497,0.27161008
8498,0.51716936
8499,0.058372553
8500,0.06290854
8501,0.5596681
8502,0.06558773
8503,0.060860846
8504,0.59641355
8505,0.06648799
8506,0.06279684
8507,0.06422428
8508,0.062051855
8509,0.060381338
8510,0.47189286
8511,0.059126105
8512,0.060072403
8513,0.26743397
8514,0.31504616
8515,0.2662354
8516,0.50289726
8517,0.26546255
8518,0.07287378
8519,0.25980026
8520,0.26774198
8521,0.06289811
8522,0.5007364
8523,0.5943032
8524,0.523846
8525,0.0651169
8526,0.06331534
8527,0.061957102
8528,0.06109633
8529,0.062384717
8530,0.063394815
8531,0.061941978
8532,0.06331534
8533,0.05878578
8534,0.061063144
8535,0.06309258
8536,0.06345407
8537,0.06465237
8538,0.06369128
8539,0.064900585
8540,0.05844209
8541,0.064662695
8542,0.061816692
8543,0.26567364
8544,0.26504388
8545,0.061187465
8546,0.064204164
8547,0.06264615
8548,0.061786637
8549,0.2723203
8550,0.6013118
8551,0.76529723
8552,0.5571426
8553,0.057771973
8554,0.06154223
8555,0.06252344
8556,0.0651169
8557,0.6127362
8558,0.07303001
8559,0.06636687
8560,0.06202531
8561,0.061277594
8562,0.06986649
8563,0.062976226
8564,0.05992663
8565,0.06454662
8566,0.58563966
8567,0.05518175
8568,0.060775172
8569,0.06437863
8570,0.06287834
8571,0.06391416
8572,0.065185055
8573,0.26715732
8574,0.25041682
8575,0.057293348
8576,0.2630058
8577,0.06717968
8578,0.27350962
8579,0.62880933
8580,0.505823
8581,0.5654663
8582,0.059979007
8583,0.2502393
8584,0.0640857
8585,0.062051855
8586,0.059986886
8587,0.26801708
8588,0.060680464
8589,0.06890454
8590,0.06009527
8591,0.06609671
8592,0.05960565
8593,0.07158948
8594,0.059350524
8595,0.58764124
8596,0.5595115
8597,0.25999314
8598,0.05793875
8599,0.062219568
8600,0.06252344
8601,0.06432248
8602,0.061946627
8603,0.064850405
8604,0.06861482
8605,0.062513
8606,0.062666625
8607,0.06383241
8608,0.060877323
8609,0.532914
8610,0.5198204
8611,0.6426505
8612,0.06450704
8613,0.060085572
8614,0.58455825
8615,0.26882792
8616,0.06277445
8617,0.059251595
8618,0.064510904
8619,0.06498648
8620,0.06480258
8621,0.6009109
8622,0.61891556
8623,0.05721123
8624,0.060147252
8625,0.06466319
8626,0.06148525
8627,0.05945217
8628,0.54601645
8629,0.27118737
8630,0.06595844
8631,0.064899884
8632,0.06573252
8633,0.069985606
8634,0.06352129
8635,0.05556769
8636,0.6221865
8637,0.27293277
8638,0.26911286
8639,0.06340695
8640,0.062092766
8641,0.07287378
8642,0.062275037
8643,0.27864948
8644,0.06351144
8645,0.059587825
8646,0.05801889
8647,0.06437151
8648,0.065895684
8649,0.065243535
8650,0.059494596
8651,0.2761049
8652,0.590101
8653,0.6698613
8654,0.27223003
8655,0.059993584
8656,0.061063144
8657,0.064031094
8658,0.68876123
8659,0.06575295
8660,0.06010826
8661,0.06401903
8662,0.056987967
8663,0.051186126
8664,0.06558773
8665,0.26907846
8666,0.26739398
8667,0.27076164
8668,0.5915231
8669,0.061759327
8670,0.05990081
8671,0.057194382
8672,0.26968774
8673,0.0747575
8674,0.06857825
8675,0.27623966
8676,0.06281045
8677,0.06496069
8678,0.06240474
8679,0.06493621
8680,0.27094257
8681,0.60600513
8682,0.61014575
8683,0.51857346
8684,0.5613055
8685,0.059986886
8686,0.060816687
8687,0.2736257
8688,0.07397299
8689,0.06256175
8690,0.04870588
8691,0.061150167
8692,0.05625704
8693,0.2633529
8694,0.56088984
8695,0.070817076
8696,0.6080318
8697,0.5748049
8698,0.057180546
8699,0.060401578
8700,0.06561667
8701,0.06348693
8702,0.061043493
8703,0.051040795
8704,0.062384717
8705,0.067856126
8706,0.058609866
8707,0.054554373
8708,0.06240474
8709,0.5793307
8710,0.50684416
8711,0.59559375
8712,0.51981086
8713,0.5983333
8714,0.061363548
8715,0.065299846
8716,0.060783025
8717,0.06417486
8718,0.061187465
8719,0.268063
8720,0.07305589
8721,0.06635834
8722,0.063953236
8723,0.2736527
8724,0.05844209
8725,0.06242839
8726,0.051040795
8727,0.0646747
8728,0.06487541
8729,0.06133126
8730,0.06618052
8731,0.059251595
8732,0.06342807
8733,0.06398751
8734,0.06454662
8735,0.063057
8736,0.27278435
8737,0.2737037
8738,0.6445096
8739,0.50289726
8740,0.81504136
8741,0.60630107
8742,0.0651169
8743,0.057724465
8744,0.0648787
8745,0.05983747
8746,0.06436653
8747,0.056899928
8748,0.06500169
8749,0.07086715
8750,0.0573029
8751,0.57087207
8752,0.27536216
8753,0.06422469
8754,0.06297354
8755,0.060537055
8756,0.27156824
8757,0.064197056
8758,0.060697738
8759,0.06822704
8760,0.06314346
8761,0.0646747
8762,0.06352129
8763,0.06424949
